"","V1","V2"
"4731","Anthus_novaeseelandiae",0
"4732","Anthus_similis",0
"4733","Anthus_brachyurus",0
"4734","Anthus_godlewskii",0
"4735","Prunella_montanella",0
"4736","Prunella_rubida",0
"4737","Prunella_modularis",1
"4738","Prunella_collaris",1
"4739","Prunella_fulvescens",1
"4740","Prunella_strophiata",1
"4741","Prunella_ocularis",0
"4742","Prunella_immaculata",1
"4743","Prunella_fagani",0
"4744","Prunella_atrogularis",0
"4745","Prunella_himalayana",1
"4746","Prunella_rubeculoides",0
"4747","Peucedramus_taeniatus",0
"4748","Malimbus_racheliae",0
"4749","Malimbus_cassini",1
"4750","Malimbus_erythrogaster",1
"4751","Malimbus_rubricollis",1
"4752","Malimbus_scutatus",0
"4753","Malimbus_nitens",1
"4754","Malimbus_malimbicus",1
"4755","Malimbus_coronatus",0
"4756","Malimbus_ballmanni",0
"4757","Malimbus_ibadanensis",0
"4758","Ploceus_benghalensis",0
"4759","Ploceus_sanctithomae",0
"4760","Ploceus_badius",0
"4761","Ploceus_sakalava",0
"4762","Ploceus_xanthops",1
"4763","Ploceus_superciliosus",1
"4764","Ploceus_katangae",0
"4765","Ploceus_golandi",1
"4766","Ploceus_princeps",1
"4767","Ploceus_hypoxanthus",0
"4768","Ploceus_philippinus",0
"4769","Ploceus_manyar",0
"4770","Ploceus_temporalis",0
"4771","Ploceus_nigrimentus",0
"4772","Ploceus_bertrandi",0
"4773","Ploceus_batesi",0
"4774","Ploceus_insignis",1
"4775","Ploceus_nicolli",0
"4776","Ploceus_flavipes",0
"4777","Ploceus_preussi",1
"4778","Ploceus_angolensis",0
"4779","Ploceus_albinucha",1
"4780","Ploceus_dichrocephalus",0
"4781","Ploceus_spekeoides",0
"4782","Ploceus_heuglini",1
"4783","Ploceus_jacksoni",0
"4784","Ploceus_tricolor",1
"4785","Ploceus_subaureus",0
"4786","Ploceus_baglafecht",1
"4787","Ploceus_megarhynchus",0
"4788","Ploceus_nigerrimus",1
"4789","Ploceus_bicolor",1
"4790","Ploceus_pelzelni",0
"4791","Ploceus_luteolus",0
"4792","Ploceus_castanops",0
"4793","Ploceus_velatus",1
"4794","Ploceus_capensis",1
"4795","Ploceus_ocularis",1
"4796","Ploceus_melanogaster",1
"4797","Ploceus_taeniopterus",0
"4798","Ploceus_melanocephalus",0
"4799","Ploceus_grandis",1
"4800","Ploceus_intermedius",1
"4801","Ploceus_aureonucha",1
"4802","Ploceus_rubiginosus",0
"4803","Ploceus_vitellinus",0
"4804","Ploceus_reichardi",0
"4805","Ploceus_bannermani",1
"4806","Ploceus_olivaceiceps",0
"4807","Ploceus_alienus",1
"4808","Ploceus_spekei",0
"4809","Ploceus_dorsomaculatus",0
"4810","Ploceus_cucullatus",1
"4811","Ploceus_ruweti",0
"4812","Ploceus_weynsi",1
"4813","Ploceus_galbula",0
"4814","Ploceus_castaneiceps",0
"4815","Ploceus_nelicourvi",1
"4816","Ploceus_burnieri",0
"4817","Ploceus_aurantius",1
"4818","Ploceus_nigricollis",1
"4819","Ploceus_bojeri",0
"4820","Ploceus_xanthopterus",1
"4821","Foudia_flavicans",1
"4822","Foudia_eminentissima",1
"4823","Foudia_madagascariensis",0
"4824","Foudia_omissa",0
"4825","Foudia_rubra",1
"4826","Foudia_sechellarum",1
"4827","Quelea_quelea",0
"4828","Quelea_erythrops",0
"4829","Quelea_cardinalis",0
"4830","Pseudonigrita_arnaudi",0
"4831","Pseudonigrita_cabanisi",0
"4832","Euplectes_hordeaceus",0
"4833","Euplectes_diadematus",0
"4834","Euplectes_nigroventris",0
"4835","Euplectes_orix",0
"4836","Euplectes_gierowii",0
"4837","Euplectes_franciscanus",0
"4838","Euplectes_ardens",1
"4839","Euplectes_capensis",0
"4840","Euplectes_macroura",0
"4841","Euplectes_axillaris",0
"4842","Euplectes_albonotatus",0
"4843","Euplectes_hartlaubi",1
"4844","Euplectes_jacksoni",0
"4845","Euplectes_psammocromius",0
"4846","Euplectes_progne",0
"4847","Euplectes_aureus",0
"4848","Euplectes_afer",0
"4849","Anaplectes_rubriceps",1
"4850","Bubalornis_albirostris",1
"4851","Bubalornis_niger",1
"4852","Philetairus_socius",1
"4853","Dinemellia_dinemelli",1
"4854","Plocepasser_superciliosus",0
"4855","Plocepasser_rufoscapulatus",0
"4856","Plocepasser_mahali",0
"4857","Plocepasser_donaldsoni",0
"4858","Sporopipes_frontalis",0
"4859","Sporopipes_squamifrons",0
"4860","Brachycope_anomala",0
"4861","Histurgops_ruficaudus",1
"4862","Amblyospiza_albifrons",1
"4863","Amandava_formosa",0
"4864","Amandava_amandava",0
"4865","Amandava_subflava",0
"4866","Erythrura_prasina",0
"4867","Erythrura_coloria",1
"4868","Erythrura_papuana",1
"4869","Erythrura_trichroa",1
"4870","Erythrura_tricolor",1
"4871","Erythrura_pealii",1
"4872","Erythrura_cyaneovirens",1
"4873","Erythrura_gouldiae",0
"4874","Erythrura_psittacea",1
"4875","Erythrura_viridifacies",0
"4876","Erythrura_hyperythra",1
"4877","Erythrura_kleinschmidti",1
"4878","Ortygospiza_atricollis",0
"4879","Ortygospiza_locustella",0
"4880","Heteromunia_pectoralis",0
"4881","Poephila_personata",0
"4882","Poephila_cincta",0
"4883","Poephila_acuticauda",0
"4884","Neochmia_modesta",0
"4885","Neochmia_temporalis",1
"4886","Neochmia_phaeton",0
"4887","Neochmia_ruficauda",0
"4888","Emblema_pictum",1
"4889","Oreostruthus_fuliginosus",1
"4890","Taeniopygia_guttata",0
"4891","Taeniopygia_bichenovii",0
"4892","Stagonopleura_guttata",0
"4893","Stagonopleura_bella",0
"4894","Stagonopleura_oculata",0
"4895","Padda_oryzivora",0
"4896","Padda_fuscata",0
"4897","Lonchura_spectabilis",0
"4898","Lonchura_tristissima",0
"4899","Lonchura_nana",0
"4900","Lonchura_flaviprymna",0
"4901","Lonchura_kelaarti",0
"4902","Lonchura_stygia",0
"4903","Lonchura_striata",0
"4904","Lonchura_montana",0
"4905","Lonchura_leucogastroides",0
"4906","Lonchura_ferruginosa",0
"4907","Lonchura_melaena",0
"4908","Lonchura_quinticolor",0
"4909","Lonchura_grandis",0
"4910","Lonchura_castaneothorax",0
"4911","Lonchura_nevermanni",0
"4912","Lonchura_hunsteini",0
"4913","Lonchura_maja",0
"4914","Lonchura_pallida",0
"4915","Lonchura_malacca",0
"4916","Lonchura_forbesi",0
"4917","Lonchura_atricapilla",0
"4918","Lonchura_punctulata",1
"4919","Lonchura_teerinki",0
"4920","Lonchura_cantans",0
"4921","Lonchura_monticola",0
"4922","Lonchura_malabarica",0
"4923","Lonchura_leucogastra",0
"4924","Lonchura_griseicapilla",0
"4925","Lonchura_fringilloides",0
"4926","Lonchura_bicolor",1
"4927","Lonchura_caniceps",0
"4928","Lonchura_molucca",0
"4929","Lonchura_cucullata",0
"4930","Lonchura_leucosticta",0
"4931","Lonchura_fuscans",0
"4932","Pytilia_melba",0
"4933","Pytilia_afra",0
"4934","Pytilia_hypogrammica",0
"4935","Pytilia_phoenicoptera",0
"4936","Pytilia_lineata",0
"4937","Euschistospiza_dybowskii",0
"4938","Euschistospiza_cinereovinacea",0
"4939","Hypargos_margaritatus",0
"4940","Hypargos_niveoguttatus",0
"4941","Amadina_erythrocephala",0
"4942","Amadina_fasciata",0
"4943","Uraeginthus_ianthinogaster",0
"4944","Uraeginthus_granatinus",1
"4945","Uraeginthus_angolensis",1
"4946","Uraeginthus_cyanocephalus",0
"4947","Uraeginthus_bengalus",0
"4948","Spermophaga_haematina",1
"4949","Spermophaga_poliogenys",0
"4950","Spermophaga_ruficapilla",0
"4951","Lagonosticta_senegala",0
"4952","Lagonosticta_nitidula",0
"4953","Lagonosticta_rufopicta",0
"4954","Lagonosticta_larvata",0
"4955","Lagonosticta_rara",0
"4956","Lagonosticta_rhodopareia",0
"4957","Lagonosticta_virata",0
"4958","Lagonosticta_sanguinodorsalis",0
"4959","Lagonosticta_umbrinodorsalis",0
"4960","Lagonosticta_rubricata",0
"4961","Clytospiza_monteiri",0
"4962","Pyrenestes_sanguineus",0
"4963","Pyrenestes_ostrinus",1
"4964","Pyrenestes_minor",0
"4965","Parmoptila_woodhousei",1
"4966","Parmoptila_jamesoni",0
"4967","Parmoptila_rubrifrons",0
"4968","Nigrita_canicapillus",1
"4969","Nigrita_bicolor",1
"4970","Nigrita_fusconotus",1
"4971","Nigrita_luteifrons",1
"4972","Estrilda_melpoda",0
"4973","Estrilda_thomensis",0
"4974","Estrilda_rhodopyga",0
"4975","Estrilda_paludicola",0
"4976","Estrilda_troglodytes",0
"4977","Estrilda_nonnula",0
"4978","Estrilda_atricapilla",0
"4979","Estrilda_astrild",0
"4980","Estrilda_caerulescens",1
"4981","Estrilda_perreini",1
"4982","Nesocharis_ansorgei",0
"4983","Estrilda_poliopareia",0
"4984","Estrilda_rufibarba",0
"4985","Estrilda_erythronotos",0
"4986","Nesocharis_capistrata",1
"4987","Estrilda_kandti",0
"4988","Estrilda_quartinia",0
"4989","Estrilda_melanotis",0
"4990","Nesocharis_shelleyi",0
"4991","Mandingoa_nitidula",1
"4992","Cryptospiza_reichenovii",0
"4993","Cryptospiza_shelleyi",0
"4994","Cryptospiza_jacksoni",0
"4995","Cryptospiza_salvadorii",0
"4996","Vidua_paradisaea",0
"4997","Vidua_obtusa",0
"4998","Vidua_interjecta",0
"4999","Vidua_orientalis",0
"5000","Vidua_togoensis",0
"5001","Vidua_macroura",0
"5002","Vidua_larvaticola",0
"5003","Vidua_maryae",0
"5004","Vidua_funerea",0
"5005","Vidua_fischeri",0
"5006","Vidua_chalybeata",0
"5007","Vidua_purpurascens",0
"5008","Vidua_raricola",0
"5009","Vidua_wilsoni",0
"5010","Vidua_camerunensis",0
"5011","Vidua_regia",0
"5012","Vidua_hypocherina",0
"5013","Vidua_nigeriae",0
"5014","Vidua_codringtoni",0
"5015","Anomalospiza_imberbis",0
