carotenoide,JETZ,IOC,Name,HBW,Familia,frugivoro
0,Knipolegus striaticeps,Knipolegus striaticeps,Knipolegus_striaticeps,,Tyrannidae,0
0,Knipolegus cyanirostris,Knipolegus cyanirostris,Knipolegus_cyanirostris,,Tyrannidae,0
0,Knipolegus aterrimus,Knipolegus aterrimus,Knipolegus_aterrimus,,Tyrannidae,0
0,Knipolegus franciscanus,Knipolegus franciscanus,Knipolegus_franciscanus,,Tyrannidae,0
0,Knipolegus poecilocercus,Knipolegus poecilocercus,Knipolegus_poecilocercus,,Tyrannidae,0
0,Knipolegus lophotes,Knipolegus lophotes,Knipolegus_lophotes,,Tyrannidae,1
0,Knipolegus nigerrimus,Knipolegus nigerrimus,Knipolegus_nigerrimus,,Tyrannidae,0
0,Knipolegus orenocensis,Knipolegus orenocensis,Knipolegus_orenocensis,,Tyrannidae,0
0,Knipolegus hudsoni,Knipolegus hudsoni,Knipolegus_hudsoni,,Tyrannidae,0
0,Knipolegus poecilurus,Knipolegus poecilurus,Knipolegus_poecilurus,,Tyrannidae,0
0,Hymenops perspicillatus,Hymenops perspicillatus,Hymenops_perspicillatus,,Tyrannidae,0
0,Lessonia oreas,Lessonia oreas,Lessonia_oreas,,Tyrannidae,0
0,Lessonia rufa,Lessonia rufa,Lessonia_rufa,,Tyrannidae,0
1,Satrapa icterophrys,Satrapa icterophrys,Satrapa_icterophrys,,Tyrannidae,0
0,Muscisaxicola albilora,Muscisaxicola albilora,Muscisaxicola_albilora,,Tyrannidae,0
0,Muscisaxicola frontalis,Muscisaxicola frontalis,Muscisaxicola_frontalis,,Tyrannidae,1
0,Muscisaxicola capistratus,Muscisaxicola capistratus,Muscisaxicola_capistratus,,Tyrannidae,0
0,Muscisaxicola maclovianus,Muscisaxicola maclovianus,Muscisaxicola_maclovianus,,Tyrannidae,0
0,Muscisaxicola alpinus,Muscisaxicola alpinus,Muscisaxicola_alpinus,,Tyrannidae,0
0,Muscisaxicola juninensis,Muscisaxicola juninensis,Muscisaxicola_juninensis,,Tyrannidae,0
0,Muscisaxicola cinereus,Muscisaxicola cinereus,Muscisaxicola_cinereus,,Tyrannidae,0
0,Muscisaxicola albifrons,Muscisaxicola albifrons,Muscisaxicola_albifrons,,Tyrannidae,0
0,Muscisaxicola flavinucha,Muscisaxicola flavinucha,Muscisaxicola_flavinucha,,Tyrannidae,0
0,Muscisaxicola rufivertex,Muscisaxicola rufivertex,Muscisaxicola_rufivertex,,Tyrannidae,0
0,Muscisaxicola griseus,Muscisaxicola griseus,Muscisaxicola_griseus,,Tyrannidae,0
0,Muscisaxicola maculirostris,Muscisaxicola maculirostris,Muscisaxicola_maculirostris,,Tyrannidae,0
0,Muscisaxicola fluviatilis,Muscisaxicola fluviatilis,Muscisaxicola_fluviatilis,,Tyrannidae,0
1,Myiophobus fasciatus,Myiophobus fasciatus,Myiophobus_fasciatus,,Tyrannidae,1
1,Myiophobus cryptoxanthus,Myiophobus cryptoxanthus,Myiophobus_cryptoxanthus,,Tyrannidae,1
0,Lathrotriccus griseipectus,Lathrotriccus griseipectus,Lathrotriccus_griseipectus,,Tyrannidae,0
1,Lathrotriccus euleri,Lathrotriccus euleri,Lathrotriccus_euleri,,Tyrannidae,0
1,Aphanotriccus capitalis,Aphanotriccus capitalis,Aphanotriccus_capitalis,,Tyrannidae,0
1,Aphanotriccus audax,Aphanotriccus audax,Aphanotriccus_audax,,Tyrannidae,0
1,Xenotriccus mexicanus,Xenotriccus mexicanus,Xenotriccus_mexicanus,,Tyrannidae,0
1,Xenotriccus callizonus,Xenotriccus callizonus,Xenotriccus_callizonus,,Tyrannidae,0
0,Cnemotriccus fuscatus,Cnemotriccus fuscatus,Cnemotriccus_fuscatus,,Tyrannidae,0
0,Ochthornis littoralis,Ochthornis littoralis,Ochthornis_littoralis,,Tyrannidae,0
1,Mitrephanes olivaceus,Mitrephanes olivaceus,Mitrephanes_olivaceus,,Tyrannidae,0
1,Mitrephanes phaeocercus,Mitrephanes phaeocercus,Mitrephanes_phaeocercus,,Tyrannidae,0
1,Contopus cinereus,Contopus cinereus,Contopus_cinereus,,Tyrannidae,0
1,Phelpsia inornatus,Phelpsia inornata,Phelpsia_inornatus,,Tyrannidae,1
1,Contopus sordidulus,Contopus sordidulus,Contopus_sordidulus,,Tyrannidae,1
1,Contopus pallidus,Contopus pallidus,Contopus_pallidus,,Tyrannidae,0
1,Contopus latirostris,Contopus latirostris,Contopus_latirostris,,Tyrannidae,0
1,Contopus virens,Contopus virens,Contopus_virens,,Tyrannidae,1
0,Contopus nigrescens,Contopus nigrescens,Contopus_nigrescens,,Tyrannidae,0
1,Contopus lugubris,Contopus lugubris,Contopus_lugubris,,Tyrannidae,0
1,Contopus caribaeus,Contopus caribaeus,Contopus_caribaeus,,Tyrannidae,1
1,Contopus cooperi,Contopus cooperi,Contopus_cooperi,,Tyrannidae,0
0,Contopus fumigatus,Contopus fumigatus,Contopus_fumigatus,,Tyrannidae,0
1,Empidonax virescens,Empidonax virescens,Empidonax_virescens,,Tyrannidae,1
0,Empidonax fulvifrons,Empidonax fulvifrons,Empidonax_fulvifrons,,Tyrannidae,0
0,Empidonax atriceps,Empidonax atriceps,Empidonax_atriceps,,Tyrannidae,0
1,Empidonax affinis,Empidonax affinis,Empidonax_affinis,,Tyrannidae,0
1,Empidonax oberholseri,Empidonax oberholseri,Empidonax_oberholseri,,Tyrannidae,0
1,Empidonax hammondii,Empidonax hammondii,Empidonax_hammondii,,Tyrannidae,0
1,Empidonax wrightii,Empidonax wrightii,Empidonax_wrightii,,Tyrannidae,1
1,Empidonax minimus,Empidonax minimus,Empidonax_minimus,,Tyrannidae,1
1,Empidonax traillii,Empidonax traillii,Empidonax_traillii,,Tyrannidae,1
1,Empidonax alnorum,Empidonax alnorum,Empidonax_alnorum,,Tyrannidae,1
0,Empidonax albigularis,Empidonax albigularis,Empidonax_albigularis,,Tyrannidae,1
1,Empidonax flaviventris,Empidonax flaviventris,Empidonax_flaviventris,,Tyrannidae,1
1,Empidonax difficilis,Empidonax difficilis,Empidonax_difficilis,,Tyrannidae,1
1,Empidonax occidentalis,Empidonax occidentalis,Empidonax_occidentalis,,Tyrannidae,1
1,Empidonax flavescens,Empidonax flavescens,Empidonax_flavescens,,Tyrannidae,1
1,Sayornis nigricans,Sayornis nigricans,Sayornis_nigricans,,Tyrannidae,0
1,Sayornis phoebe,Sayornis phoebe,Sayornis_phoebe,,Tyrannidae,1
1,Sayornis saya,Sayornis saya,Sayornis_saya,,Tyrannidae,1
0,Contopus albogularis,Contopus albogularis,Contopus_albogularis,,Tyrannidae,0
1,Contopus punensis,Contopus punensis,Contopus_punensis,,Tyrannidae,0
1,Contopus hispaniolensis,Contopus hispaniolensis,Contopus_hispaniolensis,,Tyrannidae,1
1,Contopus pertinax,Contopus pertinax,Contopus_pertinax,,Tyrannidae,1
1,Conopias parvus,Conopias parvus,Conopias_parvus,,Tyrannidae,1
1,Conopias albovittatus,Conopias albovittatus,Conopias_albovittatus,,Tyrannidae,1
1,Conopias cinchoneti,Conopias cinchoneti,Conopias_cinchoneti,,Tyrannidae,1
1,Conopias trivirgatus,Conopias trivirgatus,Conopias_trivirgatus,,Tyrannidae,0
1,Contopus ochraceus,Contopus ochraceus,Contopus_ochraceus,,Tyrannidae,0
1,Ochthoeca jelskii,Silvicultrix jelskii,Ochthoeca_jelskii,,Tyrannidae,0
1,Ochthoeca frontalis,Silvicultrix frontalis,Ochthoeca_frontalis,,Tyrannidae,0
1,Ochthoeca diadema,Silvicultrix diadema,Ochthoeca_diadema,,Tyrannidae,0
0,Ochthoeca thoracica,Ochthoeca thoracica,Ochthoeca_thoracica,,Tyrannidae,0
0,Ochthoeca nigrita,Ochthoeca nigrita,Ochthoeca_nigrita,,Tyrannidae,0
1,Tumbezia salvini,Tumbezia salvini,Tumbezia_salvini,,Tyrannidae,0
0,Ochthoeca rufipectoralis,Ochthoeca rufipectoralis,Ochthoeca_rufipectoralis,,Tyrannidae,0
0,Ochthoeca cinnamomeiventris,Ochthoeca cinnamomeiventris,Ochthoeca_cinnamomeiventris,,Tyrannidae,0
0,Ochthoeca oenanthoides,Ochthoeca oenanthoides,Ochthoeca_oenanthoides,,Tyrannidae,0
0,Ochthoeca leucophrys,Ochthoeca leucophrys,Ochthoeca_leucophrys,,Tyrannidae,0
0,Ochthoeca fumicolor,Ochthoeca fumicolor,Ochthoeca_fumicolor,,Tyrannidae,0
1,Ochthoeca pulchella,Silvicultrix pulchella,Ochthoeca_pulchella,,Tyrannidae,0
1,Myiophobus phoenicomitra,Myiophobus phoenicomitra,Myiophobus_phoenicomitra,,Tyrannidae,0
1,Myiophobus flavicans,Myiophobus flavicans,Myiophobus_flavicans,,Tyrannidae,0
1,Myiophobus roraimae,Myiophobus roraimae,Myiophobus_roraimae,,Tyrannidae,0
0,Colorhamphus parvirostris,Colorhamphus parvirostris,Colorhamphus_parvirostris,,Tyrannidae,0
1,Myiophobus inornatus,Myiophobus inornatus,Myiophobus_inornatus,,Tyrannidae,0
0,Arundinicola leucocephala,Arundinicola leucocephala,Arundinicola_leucocephala,,Tyrannidae,0
0,Gubernetes yetapa,Gubernetes yetapa,Gubernetes_yetapa,,Tyrannidae,0
0,Alectrurus risora,Alectrurus risora,Alectrurus_risora,,Tyrannidae,0
0,Alectrurus tricolor,Alectrurus tricolor,Alectrurus_tricolor,,Tyrannidae,0
1,Pyrocephalus rubinus,Pyrocephalus rubinus,Pyrocephalus_rubinus,,Tyrannidae,0
0,Fluvicola albiventer,Fluvicola albiventer,Fluvicola_albiventer,,Tyrannidae,0
0,Fluvicola pica,Fluvicola pica,Fluvicola_pica,,Tyrannidae,0
1,Sublegatus modestus,Sublegatus modestus,Sublegatus_modestus,,Tyrannidae,0
1,Sublegatus arenarum,Sublegatus arenarum,Sublegatus_arenarum,,Tyrannidae,1
1,Sublegatus obscurior,Sublegatus obscurior,Sublegatus_obscurior,,Tyrannidae,1
0,Fluvicola nengeta,Fluvicola nengeta,Fluvicola_nengeta,,Tyrannidae,0
0,Colonia colonus,Colonia colonus,Colonia_colonus,,Tyrannidae,0
1,Ramphotrigon megacephalum,Ramphotrigon megacephalum,Ramphotrigon_megacephalum,,Tyrannidae,0
1,Deltarhynchus flammulatus,Deltarhynchus flammulatus,Deltarhynchus_flammulatus,,Tyrannidae,0
1,Ramphotrigon ruficauda,Ramphotrigon ruficauda,Ramphotrigon_ruficauda,,Tyrannidae,1
1,Ramphotrigon fuscicauda,Ramphotrigon fuscicauda,Ramphotrigon_fuscicauda,,Tyrannidae,0
0,Attila bolivianus,Attila bolivianus,Attila_bolivianus,,Tyrannidae,1
0,Attila rufus,Attila rufus,Attila_rufus,,Tyrannidae,1
0,Attila torridus,Attila torridus,Attila_torridus,,Tyrannidae,1
1,Attila spadiceus,Attila spadiceus,Attila_spadiceus,,Tyrannidae,1
0,Attila citriniventris,Attila citriniventris,Attila_citriniventris,,Tyrannidae,1
0,Attila cinnamomeus,Attila cinnamomeus,Attila_cinnamomeus,,Tyrannidae,1
1,Myiozetetes granadensis,Myiozetetes granadensis,Myiozetetes_granadensis,,Tyrannidae,1
1,Myiozetetes similis,Myiozetetes similis,Myiozetetes_similis,,Tyrannidae,1
1,Myiozetetes luteiventris,Myiozetetes luteiventris,Myiozetetes_luteiventris,,Tyrannidae,1
1,Myiozetetes cayanensis,Myiozetetes cayanensis,Myiozetetes_cayanensis,,Tyrannidae,1
1,Megarynchus pitangua,Megarynchus pitangua,Megarynchus_pitangua,,Tyrannidae,1
1,Tyrannopsis sulphurea,Tyrannopsis sulphurea,Tyrannopsis_sulphurea,,Tyrannidae,1
1,Tyrannus caudifasciatus,Tyrannus caudifasciatus,Tyrannus_caudifasciatus,,Tyrannidae,1
1,Tyrannus niveigularis,Tyrannus niveigularis,Tyrannus_niveigularis,,Tyrannidae,1
0,Tyrannus tyrannus,Tyrannus tyrannus,Tyrannus_tyrannus,,Tyrannidae,1
1,Tyrannus couchii,Tyrannus couchii,Tyrannus_couchii,,Tyrannidae,1
1,Tyrannus cubensis,Tyrannus cubensis,Tyrannus_cubensis,,Tyrannidae,1
1,Tyrannus melancholicus,Tyrannus melancholicus,Tyrannus_melancholicus,,Tyrannidae,1
0,Tyrannus dominicensis,Tyrannus dominicensis,Tyrannus_dominicensis,,Tyrannidae,1
1,Tyrannus savana,Tyrannus savana,Tyrannus_savana,,Tyrannidae,1
1,Tyrannus vociferans,Tyrannus vociferans,Tyrannus_vociferans,,Tyrannidae,1
1,Tyrannus forficatus,Tyrannus forficatus,Tyrannus_forficatus,,Tyrannidae,1
1,Tyrannus verticalis,Tyrannus verticalis,Tyrannus_verticalis,,Tyrannidae,1
1,Tyrannus albogularis,Tyrannus albogularis,Tyrannus_albogularis,,Tyrannidae,0
1,Empidonomus aurantioatrocristatus,Griseotyrannus aurantioatrocristatus,Empidonomus_aurantioatrocristatus,,Tyrannidae,1
1,Empidonomus varius,Empidonomus varius,Empidonomus_varius,,Tyrannidae,1
1,Myiodynastes hemichrysus,Myiodynastes hemichrysus,Myiodynastes_hemichrysus,,Tyrannidae,1
1,Myiodynastes chrysocephalus,Myiodynastes chrysocephalus,Myiodynastes_chrysocephalus,,Tyrannidae,1
1,Myiodynastes bairdii,Myiodynastes bairdii,Myiodynastes_bairdii,,Tyrannidae,1
1,Myiodynastes luteiventris,Myiodynastes luteiventris,Myiodynastes_luteiventris,,Tyrannidae,1
1,Myiodynastes maculatus,Myiodynastes maculatus,Myiodynastes_maculatus,,Tyrannidae,1
1,Machetornis rixosa,Machetornis rixosa,Machetornis_rixosa,,Tyrannidae,0
1,Pitangus sulphuratus,Pitangus sulphuratus,Pitangus_sulphuratus,,Tyrannidae,1
1,Pitangus lictor,Philohydor lictor,Pitangus_lictor,,Tyrannidae,0
0,Rhytipterna simplex,Rhytipterna simplex,Rhytipterna_simplex,,Tyrannidae,1
0,Rhytipterna holerythra,Rhytipterna holerythra,Rhytipterna_holerythra,,Tyrannidae,1
0,Rhytipterna immunda,Rhytipterna immunda,Rhytipterna_immunda,,Tyrannidae,1
1,Myiarchus validus,Myiarchus validus,Myiarchus_validus,,Tyrannidae,1
0,Myiarchus antillarum,Myiarchus antillarum,Myiarchus_antillarum,,Tyrannidae,1
1,Myiarchus phaeocephalus,Myiarchus phaeocephalus,Myiarchus_phaeocephalus,,Tyrannidae,0
1,Myiarchus venezuelensis,Myiarchus venezuelensis,Myiarchus_venezuelensis,,Tyrannidae,1
1,Myiarchus tyrannulus,Myiarchus tyrannulus,Myiarchus_tyrannulus,,Tyrannidae,1
1,Myiarchus cinerascens,Myiarchus cinerascens,Myiarchus_cinerascens,,Tyrannidae,1
1,Myiarchus crinitus,Myiarchus crinitus,Myiarchus_crinitus,,Tyrannidae,1
1,Myiarchus tuberculifer,Myiarchus tuberculifer,Myiarchus_tuberculifer,,Tyrannidae,1
1,Myiarchus panamensis,Myiarchus panamensis,Myiarchus_panamensis,,Tyrannidae,1
1,Myiarchus oberi,Myiarchus oberi,Myiarchus_oberi,,Tyrannidae,1
1,Myiarchus apicalis,Myiarchus apicalis,Myiarchus_apicalis,,Tyrannidae,1
1,Myiarchus cephalotes,Myiarchus cephalotes,Myiarchus_cephalotes,,Tyrannidae,0
1,Myiarchus swainsoni,Myiarchus swainsoni,Myiarchus_swainsoni,,Tyrannidae,1
1,Myiarchus barbirostris,Myiarchus barbirostris,Myiarchus_barbirostris,,Tyrannidae,0
1,Myiarchus stolidus,Myiarchus stolidus,Myiarchus_stolidus,,Tyrannidae,1
0,Myiarchus sagrae,Myiarchus sagrae,Myiarchus_sagrae,,Tyrannidae,1
1,Myiarchus nuttingi,Myiarchus nuttingi,Myiarchus_nuttingi,,Tyrannidae,1
1,Myiarchus ferox,Myiarchus ferox,Myiarchus_ferox,,Tyrannidae,1
1,Myiarchus magnirostris,Myiarchus magnirostris,Myiarchus_magnirostris,,Tyrannidae,0
0,Sirystes sibilator,Sirystes sibilator,Sirystes_sibilator,,Tyrannidae,1
0,Sirystes albogriseus,Sirystes albogriseus,Sirystes_albogriseus,,Tyrannidae,0
1,Legatus leucophaius,Legatus leucophaius,Legatus_leucophaius,,Tyrannidae,1
0,Muscigralla brevicauda,Muscigralla brevicauda,Muscigralla_brevicauda,,Tyrannidae,0
1,Zimmerius improbus,Zimmerius improbus,Zimmerius_improbus,,Tyrannidae,1
1,Zimmerius acer,Zimmerius acer,Zimmerius_acer,,Tyrannidae,1
1,Zimmerius albigularis,Zimmerius albigularis,Zimmerius_albigularis,,Tyrannidae,1
1,Zimmerius vilissimus,Zimmerius vilissimus,Zimmerius_vilissimus,,Tyrannidae,1
0,Zimmerius villarejoi,Zimmerius villarejoi,Zimmerius_villarejoi,,Tyrannidae,1
1,Zimmerius chrysops,Zimmerius chrysops,Zimmerius_chrysops,,Tyrannidae,1
1,Zimmerius viridiflavus,Zimmerius viridiflavus,Zimmerius_viridiflavus,,Tyrannidae,1
1,Zimmerius gracilipes,Zimmerius gracilipes,Zimmerius_gracilipes,,Tyrannidae,1
1,Zimmerius cinereicapilla,Zimmerius cinereicapilla,Zimmerius_cinereicapilla,,Tyrannidae,1
1,Zimmerius bolivianus,Zimmerius bolivianus,Zimmerius_bolivianus,,Tyrannidae,1
1,Phyllomyias burmeisteri,Phyllomyias burmeisteri,Phyllomyias_burmeisteri,,Tyrannidae,1
1,Phyllomyias uropygialis,Phyllomyias uropygialis,Phyllomyias_uropygialis,,Tyrannidae,1
1,Ornithion brunneicapillus,Ornithion brunneicapillus,Ornithion_brunneicapillus,,Tyrannidae,0
1,Ornithion inerme,Ornithion inerme,Ornithion_inerme,,Tyrannidae,0
1,Ornithion semiflavum,Ornithion semiflavum,Ornithion_semiflavum,,Tyrannidae,0
1,Camptostoma obsoletum,Camptostoma obsoletum,Camptostoma_obsoletum,,Tyrannidae,1
0,Camptostoma imberbe,Camptostoma imberbe,Camptostoma_imberbe,,Tyrannidae,1
1,Mecocerculus minor,Mecocerculus minor,Mecocerculus_minor,,Tyrannidae,1
1,Phyllomyias nigrocapillus,Phyllomyias nigrocapillus,Phyllomyias_nigrocapillus,,Tyrannidae,1
1,Phyllomyias zeledoni,Phyllomyias zeledoni,Phyllomyias_zeledoni,,Tyrannidae,1
1,Mecocerculus calopterus,Mecocerculus calopterus,Mecocerculus_calopterus,,Tyrannidae,0
1,Phyllomyias plumbeiceps,Phyllomyias plumbeiceps,Phyllomyias_plumbeiceps,,Tyrannidae,1
1,Phyllomyias cinereiceps,Phyllomyias cinereiceps,Phyllomyias_cinereiceps,,Tyrannidae,1
1,Mecocerculus poecilocercus,Mecocerculus poecilocercus,Mecocerculus_poecilocercus,,Tyrannidae,1
1,Inezia tenuirostris,Inezia tenuirostris,Inezia_tenuirostris,,Tyrannidae,1
1,Inezia caudata,Inezia caudata,Inezia_caudata,,Tyrannidae,0
1,Inezia subflava,Inezia subflava,Inezia_subflava,,Tyrannidae,0
1,Inezia inornata,Inezia inornata,Inezia_inornata,,Tyrannidae,1
0,Euscarthmus meloryphus,Euscarthmus meloryphus,Euscarthmus_meloryphus,,Tyrannidae,0
0,Euscarthmus rufomarginatus,Euscarthmus rufomarginatus,Euscarthmus_rufomarginatus,,Tyrannidae,1
1,Phyllomyias sclateri,Phyllomyias sclateri,Phyllomyias_sclateri,,Tyrannidae,0
1,Mecocerculus stictopterus,Mecocerculus stictopterus,Mecocerculus_stictopterus,,Tyrannidae,1
1,Stigmatura budytoides,Stigmatura budytoides,Stigmatura_budytoides,,Tyrannidae,0
0,Elaenia strepera,Elaenia strepera,Elaenia_strepera,,Tyrannidae,1
1,Elaenia flavogaster,Elaenia flavogaster,Elaenia_flavogaster,,Tyrannidae,1
1,Elaenia parvirostris,Elaenia parvirostris,Elaenia_parvirostris,,Tyrannidae,1
1,Elaenia spectabilis,Elaenia spectabilis,Elaenia_spectabilis,,Tyrannidae,1
1,Elaenia chiriquensis,Elaenia chiriquensis,Elaenia_chiriquensis,,Tyrannidae,1
1,Elaenia mesoleuca,Elaenia mesoleuca,Elaenia_mesoleuca,,Tyrannidae,1
1,Elaenia pallatangae,Elaenia pallatangae,Elaenia_pallatangae,,Tyrannidae,1
1,Elaenia frantzii,Elaenia frantzii,Elaenia_frantzii,,Tyrannidae,1
1,Elaenia albiceps,Elaenia albiceps,Elaenia_albiceps,,Tyrannidae,1
1,Elaenia martinica,Elaenia martinica,Elaenia_martinica,,Tyrannidae,1
1,Elaenia fallax,Elaenia fallax,Elaenia_fallax,,Tyrannidae,1
1,Elaenia obscura,Elaenia obscura,Elaenia_obscura,,Tyrannidae,1
1,Elaenia dayi,Elaenia dayi,Elaenia_dayi,,Tyrannidae,1
1,Elaenia gigas,Elaenia gigas,Elaenia_gigas,,Tyrannidae,1
1,Elaenia ruficeps,Elaenia ruficeps,Elaenia_ruficeps,,Tyrannidae,1
1,Elaenia ridleyana,Elaenia ridleyana,Elaenia_ridleyana,,Tyrannidae,1
0,Elaenia cristata,Elaenia cristata,Elaenia_cristata,,Tyrannidae,1
1,Tyrannulus elatus,Tyrannulus elatus,Tyrannulus_elatus,,Tyrannidae,1
1,Myiopagis flavivertex,Myiopagis flavivertex,Myiopagis_flavivertex,,Tyrannidae,0
1,Myiopagis viridicata,Myiopagis viridicata,Myiopagis_viridicata,,Tyrannidae,1
1,Myiopagis gaimardii,Myiopagis gaimardii,Myiopagis_gaimardii,,Tyrannidae,1
1,Myiopagis caniceps,Myiopagis caniceps,Myiopagis_caniceps,,Tyrannidae,1
1,Myiopagis cotta,Myiopagis cotta,Myiopagis_cotta,,Tyrannidae,1
1,Suiriri islerorum,Suiriri islerorum,Suiriri_islerorum,,Tyrannidae,1
1,Suiriri suiriri,Suiriri suiriri,Suiriri_suiriri,,Tyrannidae,1
0,Pseudelaenia leucospodia,Pseudelaenia leucospodia,Pseudelaenia_leucospodia,,Tyrannidae,0
1,Stigmatura napensis,Stigmatura napensis,Stigmatura_napensis,,Tyrannidae,0
1,Mecocerculus leucophrys,Mecocerculus leucophrys,Mecocerculus_leucophrys,,Tyrannidae,1
1,Serpophaga nigricans,Serpophaga nigricans,Serpophaga_nigricans,,Tyrannidae,0
1,Serpophaga cinerea,Serpophaga cinerea,Serpophaga_cinerea,,Tyrannidae,0
1,Pseudocolopteryx sclateri,Pseudocolopteryx sclateri,Pseudocolopteryx_sclateri,,Tyrannidae,0
1,Pseudocolopteryx acutipennis,Pseudocolopteryx acutipennis,Pseudocolopteryx_acutipennis,,Tyrannidae,0
1,Pseudocolopteryx flaviventris,Pseudocolopteryx flaviventris,Pseudocolopteryx_flaviventris,,Tyrannidae,0
1,Serpophaga subcristata,Serpophaga subcristata,Serpophaga_subcristata,,Tyrannidae,0
1,Serpophaga munda,Serpophaga munda,Serpophaga_munda,,Tyrannidae,0
0,Serpophaga hypoleuca,Serpophaga hypoleuca,Serpophaga_hypoleuca,,Tyrannidae,0
0,Polystictus pectoralis,Polystictus pectoralis,Polystictus_pectoralis,,Tyrannidae,0
0,Polystictus superciliaris,Polystictus superciliaris,Polystictus_superciliaris,,Tyrannidae,0
1,Anairetes agilis,Anairetes agilis,Anairetes_agilis,,Tyrannidae,0
1,Anairetes flavirostris,Anairetes flavirostris,Anairetes_flavirostris,,Tyrannidae,0
0,Anairetes fernandezianus,Anairetes fernandezianus,Anairetes_fernandezianus,,Tyrannidae,0
1,Anairetes parulus,Anairetes parulus,Anairetes_parulus,,Tyrannidae,0
0,Anairetes agraphia,Anairetes agraphia,Anairetes_agraphia,,Tyrannidae,0
0,Anairetes nigrocristatus,Anairetes nigrocristatus,Anairetes_nigrocristatus,,Tyrannidae,0
0,Anairetes reguloides,Anairetes reguloides,Anairetes_reguloides,,Tyrannidae,0
0,Culicivora caudacuta,Culicivora caudacuta,Culicivora_caudacuta,,Tyrannidae,0
1,Nesotriccus ridgwayi,Nesotriccus ridgwayi,Nesotriccus_ridgwayi,,Tyrannidae,1
0,Phaeomyias tumbezana,Phaeomyias tumbezana,Phaeomyias_tumbezana,,Tyrannidae,1
1,Phaeomyias murina,Phaeomyias murina,Phaeomyias_murina,,Tyrannidae,1
1,Capsiempis flaveola,Capsiempis flaveola,Capsiempis_flaveola,,Tyrannidae,1
1,Phyllomyias griseiceps,Phyllomyias griseiceps,Phyllomyias_griseiceps,,Tyrannidae,1
1,Phyllomyias griseocapilla,Phyllomyias griseocapilla,Phyllomyias_griseocapilla,,Tyrannidae,1
1,Phyllomyias fasciatus,Phyllomyias fasciatus,Phyllomyias_fasciatus,,Tyrannidae,1
0,Hirundinea ferruginea,Hirundinea ferruginea,Hirundinea_ferruginea,,Tyrannidae,0
1,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus,Pyrrhomyias_cinnamomeus,,Tyrannidae,1
1,Myiophobus pulcher,Nephelomyias pulcher,Myiophobus_pulcher,,Tyrannidae,0
1,Myiophobus ochraceiventris,Nephelomyias ochraceiventris,Myiophobus_ochraceiventris,,Tyrannidae,1
1,Myiophobus lintoni,Nephelomyias lintoni,Myiophobus_lintoni,,Tyrannidae,1
1,Piprites pileata,Piprites pileata,Piprites_pileata,,Tyrannidae,1
1,Piprites chloris,Piprites chloris,Piprites_chloris,,Tyrannidae,1
1,Piprites griseiceps,Piprites griseiceps,Piprites_griseiceps,,Tyrannidae,1
1,Oxyruncus cristatus,Oxyruncus cristatus,Oxyruncus_cristatus,,Tityridae,1
0,Onychorhynchus coronatus,Onychorhynchus coronatus,Onychorhynchus_coronatus,,Tityridae,0
0,Onychorhynchus mexicanus,Onychorhynchus mexicanus,Onychorhynchus_mexicanus,,Tityridae,0
1,Myiobius sulphureipygius,Myiobius sulphureipygius,Myiobius_sulphureipygius,,Tityridae,0
1,Myiobius villosus,Myiobius villosus,Myiobius_villosus,,Tityridae,0
1,Myiobius atricaudus,Myiobius atricaudus,Myiobius_atricaudus,,Tityridae,0
1,Myiobius barbatus,Myiobius barbatus,Myiobius_barbatus,,Tityridae,0
0,Terenotriccus erythrurus,Terenotriccus erythrurus,Terenotriccus_erythrurus,,Tityridae,0
1,Laniocera rufescens,Laniocera rufescens,Laniocera_rufescens,,Tityridae,1
1,Laniocera hypopyrra,Laniocera hypopyrra,Laniocera_hypopyrra,,Tityridae,1
1,Laniisoma elegans,Laniisoma elegans,Laniisoma_elegans,,Tityridae,1
1,Schiffornis turdina,Schiffornis turdina,Schiffornis_turdina,,Tityridae,1
1,Iodopleura pipra,Iodopleura pipra,Iodopleura_pipra,,Tityridae,1
1,Iodopleura fusca,Iodopleura fusca,Iodopleura_fusca,,Tityridae,1
1,Iodopleura isabellae,Iodopleura isabellae,Iodopleura_isabellae,,Tityridae,1
1,Pachyramphus viridis,Pachyramphus viridis,Pachyramphus_viridis,,Tityridae,1
0,Pachyramphus rufus,Pachyramphus rufus,Pachyramphus_rufus,,Tityridae,1
0,Pachyramphus niger,Pachyramphus niger,Pachyramphus_niger,,Tityridae,1
1,Pachyramphus versicolor,Pachyramphus versicolor,Pachyramphus_versicolor,,Tityridae,1
0,Pachyramphus validus,Pachyramphus validus,Pachyramphus_validus,,Tityridae,0
1,Pachyramphus minor,Pachyramphus minor,Pachyramphus_minor,,Tityridae,1
1,Pachyramphus aglaiae,Pachyramphus aglaiae,Pachyramphus_aglaiae,,Tityridae,1
