Iteration	Posterior	Likelihood	Prior	alpha	beta	num_events[1]	num_events[2]	rate_pr[1]	rate_pr[2]	root_frequencies[1]	root_frequencies[2]
3465	-5.48579	-7.86541	2.37962	0.003854208	0.0009913873	1.92529	8.81168	169.991	37.1417	0.329665	0.670335
3466	-5.59181	-7.56788	1.97607	0.003854208	0.0009913873	1.64428	11.2356	199.042	29.129	0.607483	0.392517
3467	-5.62107	-7.90894	2.28787	0.003854208	0.0009913873	1.89766	9.2931	172.466	35.2176	0.295515	0.704485
3468	-6.90484	-7.6333	0.728465	0.003854208	0.0009913873	5.49966	12.2889	59.5093	26.6322	0.539115	0.460885
3469	-5.24808	-7.37366	2.12558	0.003854208	0.0009913873	4.73993	6.43126	69.0475	50.889	0.838896	0.161104
3470	-5.08034	-8.33096	3.25062	0.003854208	0.0009913873	2.58334	4.51295	126.689	72.5204	0.0312508	0.968749
3471	-6.27027	-7.54528	1.27501	0.003854208	0.0009913873	5.59384	9.3	58.5073	35.1915	0.63216	0.36784
3472	-6.68878	-7.38657	0.697792	0.003854208	0.0009913873	9.84639	7.81391	33.2386	41.8844	0.822081	0.177919
3473	-7.2273	-7.56653	0.33923	0.003854208	0.0009913873	15.1198	5.5447	21.6459	59.0258	0.608939	0.391061
3474	-4.99093	-7.51424	2.52331	0.003854208	0.0009913873	10.1135	1.9011	32.3608	172.154	0.666974	0.333026
3475	-2.32512	-7.47652	5.1514	0.003854208	0.0009913873	1.95118	0.863118	167.734	379.184	0.710759	0.289241
3476	-4.62006	-7.97153	3.35146	0.003854208	0.0009913873	0.576868	4.19522	567.34	78.0127	0.248945	0.751055
3477	-3.83417	-7.35076	3.51659	0.003854208	0.0009913873	0.972033	4.72264	336.697	69.3003	0.86926	0.13074
3478	-3.83876	-8.09673	4.25796	0.003854208	0.0009913873	0.972033	2.62679	336.697	124.593	0.164097	0.835903
3479	-3.11599	-7.37595	4.25995	0.003854208	0.0009913873	1.31475	2.62679	248.93	124.593	0.835903	0.164097
3480	-4.51168	-7.43595	2.92427	0.003854208	0.0009913873	3.77966	4.45014	86.59	73.5438	0.759726	0.240274
3481	-7.64716	-7.98363	0.336468	0.003854208	0.0009913873	17.2415	4.40006	18.9821	74.3809	0.240274	0.759726
3482	-5.82053	-8.3319	2.51137	0.003854208	0.0009913873	3.43729	6.29063	95.2146	52.0267	0.0307781	0.969222
3483	-6.40071	-7.27304	0.872325	0.003854208	0.0009913873	2.74291	15.8025	119.319	20.7107	0.977677	0.0223233
3484	-10.1283	-7.31222	-2.81608	0.003854208	0.0009913873	18.3928	19.7376	17.794	16.5816	0.921964	0.078036
3485	-8.81401	-7.36938	-1.44464	0.003854208	0.0009913873	10.1051	19.7376	32.3876	16.5816	0.844525	0.155475
3486	-7.93105	-7.49038	-0.440664	0.003854208	0.0009913873	5.33573	19.7376	61.3375	16.5816	0.694469	0.305531
3487	-8.51375	-7.68987	-0.823887	0.003854208	0.0009913873	2.19202	28.5712	149.305	11.4549	0.483508	0.516492
3488	-7.80834	-7.80624	-0.00210419	0.003854208	0.0009913873	6.07653	15.7898	53.8598	20.7273	0.378532	0.621468
3489	-6.01995	-7.28245	1.2625	0.003854208	0.0009913873	2.9471	13.1174	111.052	24.9501	0.96409	0.03591
3490	-4.90703	-7.33829	2.43126	0.003854208	0.0009913873	5.55612	4.57048	58.9045	71.6074	0.886096	0.113904
3491	-4.46421	-7.84647	3.38226	0.003854208	0.0009913873	2.12464	4.527	154.04	72.2952	0.344991	0.655009
3492	-2.68369	-8.05832	5.37463	0.003854208	0.0009913873	2.42287	0.430565	135.08	760.119	0.189008	0.810992
3493	-3.5693	-7.90122	4.33192	0.003854208	0.0009913873	6.41516	0.421097	51.0168	777.21	0.301458	0.698542
3494	-5.21908	-7.4869	2.26782	0.003854208	0.0009913873	16.2191	0.753323	20.1787	434.449	0.698542	0.301458
3495	-3.88099	-8.24451	4.36352	0.003854208	0.0009913873	5.33069	0.691835	61.3955	473.062	0.0767019	0.923298
3496	-4.61175	-8.00157	3.38982	0.003854208	0.0009913873	5.84225	1.93519	56.0196	169.12	0.227605	0.772395
3497	-4.74178	-8.04296	3.30118	0.003854208	0.0009913873	1.12013	5.53682	292.181	59.1099	0.19924	0.80076
3498	-3.93418	-7.92461	3.99043	0.003854208	0.0009913873	3.46644	1.95599	94.414	167.322	0.283579	0.716421
3499	-4.65865	-7.80784	3.14919	0.003854208	0.0009913873	3.76552	3.76914	86.9152	86.8315	0.377169	0.622831
3500	-3.11219	-7.36076	4.24857	0.003854208	0.0009913873	1.64335	2.50706	199.155	130.543	0.855918	0.144082
3501	-2.94485	-7.51002	4.56517	0.003854208	0.0009913873	0.964795	1.97665	339.223	165.573	0.671783	0.328217
3502	-3.15755	-7.43282	4.27527	0.003854208	0.0009913873	4.6652	0.99961	70.1536	327.408	0.763589	0.236411
3503	-5.20688	-7.31376	2.10688	0.003854208	0.0009913873	9.78218	2.93772	33.4568	111.406	0.919825	0.0801755
3504	-4.74988	-7.42644	2.67656	0.003854208	0.0009913873	14.1415	0.666151	23.1433	491.301	0.771501	0.228499
3505	-4.13913	-7.30927	3.17014	0.003854208	0.0009913873	12.3127	0.231227	26.5808	1415.41	0.926081	0.0739188
3506	-4.32557	-7.97499	3.64942	0.003854208	0.0009913873	9.86274	0.379692	33.1835	861.963	0.246453	0.753547
3507	-4.43584	-7.44098	3.00514	0.003854208	0.0009913873	9.11797	1.40417	35.894	233.078	0.753547	0.246453
3508	-4.26202	-7.79533	3.53331	0.003854208	0.0009913873	4.15577	2.50776	78.7532	130.507	0.38786	0.61214
3509	-5.85686	-8.28183	2.42497	0.003854208	0.0009913873	6.65155	3.80429	49.2036	86.0292	0.0565974	0.943403
3510	-3.78299	-7.50032	3.71733	0.003854208	0.0009913873	4.34528	2.01903	75.3185	162.098	0.682939	0.317061
3511	-3.21705	-7.28711	4.07007	0.003854208	0.0009913873	2.81955	2.16845	116.075	150.928	0.957412	0.0425884
3512	-3.50677	-8.33797	4.83119	0.003854208	0.0009913873	3.22129	0.799221	101.599	409.499	0.0277386	0.972261
3513	-4.29318	-7.37932	3.08614	0.003854208	0.0009913873	8.75597	1.38877	37.378	235.661	0.831501	0.168499
3514	-6.21734	-7.33537	1.11803	0.003854208	0.0009913873	15.7693	2.84339	20.7543	115.102	0.890066	0.109934
3515	-6.30957	-7.45418	1.14461	0.003854208	0.0009913873	14.4446	3.32015	22.6576	98.5741	0.737478	0.262522
3516	-5.26553	-7.70417	2.43864	0.003854208	0.0009913873	2.84256	7.31207	115.136	44.759	0.469933	0.530067
3517	-8.47683	-7.68196	-0.794866	0.003854208	0.0009913873	6.5987	20.1441	49.5977	16.247	0.491091	0.508909
3518	-9.49926	-7.95242	-1.54685	0.003854208	0.0009913873	5.9855	26.3929	54.6789	12.4003	0.262854	0.737146
3519	-5.33051	-7.29686	1.96635	0.003854208	0.0009913873	1.43672	11.53	227.796	28.385	0.943546	0.056454
3520	-3.51689	-8.26218	4.74528	0.003854208	0.0009913873	3.41093	0.836845	95.9504	391.089	0.0670919	0.932908
3521	-4.52184	-7.67499	3.15315	0.003854208	0.0009913873	9.31908	1.13224	35.1194	289.055	0.497834	0.502166
3522	-4.22286	-7.82202	3.59916	0.003854208	0.0009913873	9.31908	0.186783	35.1194	1752.19	0.365218	0.634782
3523	-6.20765	-7.3151	1.10745	0.003854208	0.0009913873	16.811	0.0871747	19.4682	3754.31	0.917965	0.0820346
3524	-5.63835	-7.63561	1.99726	0.003854208	0.0009913873	17.1148	0.141238	19.1227	2317.23	0.53679	0.46321
3525	-4.24415	-7.3501	3.10595	0.003854208	0.0009913873	10.1997	0.135973	32.0873	2406.95	0.870157	0.129843
3526	-5.22143	-7.98329	2.76186	0.003854208	0.0009913873	14.8486	0.241432	22.0411	1355.58	0.240511	0.759489
3527	-3.74955	-7.62134	3.87179	0.003854208	0.0009913873	8.70493	0.261765	37.5971	1250.28	0.551284	0.448716
3528	-2.60208	-7.34371	4.74163	0.003854208	0.0009913873	4.56841	0.470519	71.6399	695.574	0.878751	0.121249
3529	-4.55184	-7.46044	2.9086	0.003854208	0.0009913873	3.51134	4.75015	93.2069	68.899	0.729924	0.270076
3530	-3.04775	-7.46044	4.4127	0.003854208	0.0009913873	3.01749	1.44879	108.461	225.899	0.729924	0.270076
3531	-1.92713	-7.33299	5.40586	0.003854208	0.0009913873	1.07077	0.74671	305.649	438.296	0.893313	0.106687
3532	-2.49842	-7.52459	5.02617	0.003854208	0.0009913873	2.24111	0.913878	146.035	358.123	0.655245	0.344755
3533	-3.83324	-7.60057	3.76733	0.003854208	0.0009913873	4.59697	1.80289	71.1949	181.531	0.572762	0.427238
3534	-4.33877	-7.721	3.38223	0.003854208	0.0009913873	5.76919	1.98225	56.729	165.106	0.454214	0.545786
3535	-4.40988	-7.54693	3.13705	0.003854208	0.0009913873	6.99903	1.92037	46.7608	170.426	0.630342	0.369658
3536	-3.15778	-7.73416	4.57639	0.003854208	0.0009913873	3.01248	1.20655	108.642	271.252	0.442103	0.557897
3537	-5.28104	-8.08707	2.80603	0.003854208	0.0009913873	5.60191	3.40754	58.423	96.046	0.170273	0.829727
3538	-5.32114	-7.38068	2.05954	0.003854208	0.0009913873	3.73759	7.85172	87.5646	41.6827	0.829727	0.170273
3539	-5.59118	-7.38068	1.7895	0.003854208	0.0009913873	6.14664	6.41683	53.2454	51.0035	0.829727	0.170273
3540	-5.64154	-7.28954	1.648	0.003854208	0.0009913873	10.3975	3.87514	31.4767	84.4565	0.953944	0.0460559
3541	-7.58512	-7.48786	-0.0972604	0.003854208	0.0009913873	10.4772	11.1546	31.2374	29.3403	0.697414	0.302586
3542	-9.1036	-7.57866	-1.52494	0.003854208	0.0009913873	19.0701	11.2818	17.162	29.0096	0.595912	0.404088
3543	-8.42831	-7.53351	-0.894807	0.003854208	0.0009913873	19.0701	8.137	17.162	40.2213	0.645235	0.354765
3544	-5.50628	-8.1674	2.66111	0.003854208	0.0009913873	4.14095	5.00483	79.0351	65.3929	0.120693	0.879307
3545	-2.17379	-7.46285	5.28906	0.003854208	0.0009913873	2.84183	0.277789	115.165	1178.16	0.727034	0.272966
3546	-2.82984	-7.98548	5.15564	0.003854208	0.0009913873	2.07136	0.150584	158.003	2173.4	0.238952	0.761048
3547	-2.1082	-7.28548	5.17728	0.003854208	0.0009913873	1.84179	0.145209	177.697	2253.86	0.959745	0.0402546
3548	-2.67221	-7.95703	5.28482	0.003854208	0.0009913873	2.58046	0.213567	126.83	1532.45	0.259471	0.740529
3549	-2.6442	-7.68212	5.03792	0.003854208	0.0009913873	3.69564	0.371897	88.5585	880.029	0.49094	0.50906
3550	-2.22755	-7.41432	5.18677	0.003854208	0.0009913873	2.15178	0.75242	152.097	434.971	0.786662	0.213338
3551	-4.50702	-7.85972	3.35269	0.003854208	0.0009913873	6.48745	1.7336	50.4482	188.787	0.33424	0.66576
3552	-3.45065	-7.43707	3.98642	0.003854208	0.0009913873	6.39756	0.841554	51.1571	388.9	0.75835	0.24165
3553	-3.38448	-7.45813	4.07365	0.003854208	0.0009913873	6.97176	0.59178	46.9437	553.044	0.73271	0.26729
3554	-4.00529	-7.47797	3.47268	0.003854208	0.0009913873	6.97176	1.36265	46.9437	240.179	0.70904	0.29096
3555	-6.7872	-8.12345	1.33625	0.003854208	0.0009913873	7.54678	7.02123	43.3669	46.613	0.147322	0.852678
3556	-5.21515	-7.8189	2.60375	0.003854208	0.0009913873	8.13271	2.52771	40.2425	129.477	0.367833	0.632167
3557	-4.65927	-7.91247	3.2532	0.003854208	0.0009913873	3.4768	3.70184	94.1326	88.4103	0.292806	0.707194
3558	-5.13319	-7.83462	2.70144	0.003854208	0.0009913873	2.93512	6.11383	111.505	53.5312	0.35473	0.64527
3559	-4.07658	-7.35424	3.27766	0.003854208	0.0009913873	2.91132	4.11747	112.417	79.4858	0.864602	0.135398
3560	-3.99173	-7.34613	3.3544	0.003854208	0.0009913873	3.13119	3.69612	104.523	88.5469	0.875488	0.124512
3561	-5.06498	-7.70151	2.63653	0.003854208	0.0009913873	7.19038	2.91512	45.5164	112.27	0.472447	0.527553
3562	-6.12165	-7.8352	1.71354	0.003854208	0.0009913873	14.1733	2.09759	23.0913	156.027	0.354255	0.645745
3563	-3.29158	-7.7655	4.47392	0.003854208	0.0009913873	2.66991	1.51497	122.581	216.032	0.413903	0.586097
3564	-3.20915	-7.89945	4.6903	0.003854208	0.0009913873	3.38605	0.912635	96.6555	358.611	0.302829	0.697171
3565	-4.22045	-8.02298	3.80253	0.003854208	0.0009913873	5.55002	1.35363	58.9693	241.78	0.212785	0.787215
3566	-5.52816	-7.87711	2.34895	0.003854208	0.0009913873	4.89351	5.4219	66.8805	60.3627	0.320336	0.679664
3567	-8.36957	-7.34991	-1.01967	0.003854208	0.0009913873	3.94021	26.2915	83.0618	12.4481	0.870406	0.129594
3568	-8.91198	-7.88564	-1.02634	0.003854208	0.0009913873	3.96472	26.2915	82.5482	12.4481	0.313609	0.686391
3569	-10.2305	-8.35697	-1.87356	0.003854208	0.0009913873	6.17591	28.4721	52.9931	11.4948	0.018331	0.981669
3570	-10.3442	-7.6562	-2.68802	0.003854208	0.0009913873	11.8686	26.1949	27.5752	12.494	0.516226	0.483774
3571	-7.50299	-7.65516	0.152173	0.003854208	0.0009913873	21.5226	3.0955	15.2063	105.728	0.517253	0.482747
3572	-9.72026	-8.21638	-1.50388	0.003854208	0.0009913873	21.5226	9.32685	15.2063	35.0901	0.0923595	0.90764
3573	-7.46014	-7.60403	0.143896	0.003854208	0.0009913873	17.8348	4.73567	18.3506	69.1097	0.569151	0.430849
3574	-7.26587	-7.95658	0.690708	0.003854208	0.0009913873	14.3616	4.73567	22.7885	69.1097	0.259802	0.740198
3575	-3.76934	-7.59775	3.82841	0.003854208	0.0009913873	3.16555	2.46583	103.388	132.726	0.575717	0.424283
3576	-4.07151	-7.75385	3.68234	0.003854208	0.0009913873	5.70268	1.48392	57.3906	220.552	0.424283	0.575717
3577	-3.88406	-7.45085	3.56679	0.003854208	0.0009913873	6.40813	1.4096	51.0727	232.18	0.741509	0.258491
3578	-3.29858	-7.50745	4.20886	0.003854208	0.0009913873	1.9536	2.41354	167.527	135.602	0.674734	0.325266
3579	-3.31146	-7.41234	4.10088	0.003854208	0.0009913873	0.914648	2.96853	357.821	110.25	0.789153	0.210847
3580	-2.84794	-7.9711	5.12316	0.003854208	0.0009913873	0.532956	0.568129	614.085	576.068	0.249254	0.750746
3581	-2.21122	-7.4516	5.24038	0.003854208	0.0009913873	0.532956	0.417286	614.085	784.308	0.740603	0.259397
3582	-2.26651	-7.70803	5.44152	0.003854208	0.0009913873	0.632275	0.40044	517.624	817.303	0.466307	0.533693
3583	-1.99083	-7.70758	5.71675	0.003854208	0.0009913873	1.15185	0.333012	284.134	982.789	0.466734	0.533266
3584	-2.16984	-7.28909	5.11925	0.003854208	0.0009913873	2.41356	0.740894	135.601	441.737	0.954589	0.0454107
3585	-2.22233	-7.32587	5.10354	0.003854208	0.0009913873	2.59786	0.695444	125.981	470.607	0.903069	0.0969309
3586	-3.46585	-7.50826	4.04242	0.003854208	0.0009913873	0.485371	1.91285	674.289	171.096	0.6738	0.3262
3587	-2.90203	-7.42198	4.51995	0.003854208	0.0009913873	1.76395	1.89039	185.539	173.128	0.777055	0.222945
3588	-5.08545	-8.11888	3.03343	0.003854208	0.0009913873	6.5048	2.34703	50.3137	139.445	0.150157	0.849843
3589	-3.75196	-8.30152	4.54956	0.003854208	0.0009913873	2.27608	1.58308	143.792	206.736	0.0462915	0.953708
3590	-2.33462	-7.62872	5.2941	0.003854208	0.0009913873	2.27608	0.586286	143.792	558.227	0.543757	0.456243
3591	-2.31873	-7.69859	5.37986	0.003854208	0.0009913873	1.52316	0.721401	214.869	453.673	0.475206	0.524794
3592	-3.81683	-7.90468	4.08785	0.003854208	0.0009913873	1.55856	2.93226	209.989	111.614	0.298787	0.701213
3593	-4.7382	-7.45811	2.71991	0.003854208	0.0009913873	3.63556	5.28682	90.0221	61.905	0.732735	0.267265
3594	-4.36901	-7.40646	3.03746	0.003854208	0.0009913873	4.1606	3.78161	78.6619	86.5453	0.796591	0.203409
3595	-4.55589	-8.26174	3.70585	0.003854208	0.0009913873	2.22834	3.45837	146.872	94.6344	0.0673292	0.932671
3596	-4.56937	-7.76809	3.19871	0.003854208	0.0009913873	1.71001	5.56979	191.391	58.7599	0.411613	0.588387
3597	-3.77468	-7.35358	3.5789	0.003854208	0.0009913873	2.20159	3.84386	148.657	85.1438	0.865485	0.134515
3598	-2.87104	-7.37117	4.50013	0.003854208	0.0009913873	1.47749	2.05661	221.511	159.136	0.842161	0.157839
3599	-4.239	-8.01532	3.77632	0.003854208	0.0009913873	2.89227	2.76944	113.157	118.176	0.218054	0.781946
3600	-4.20751	-7.52538	3.31787	0.003854208	0.0009913873	1.30674	5.43142	250.455	60.2569	0.654353	0.345647
3601	-3.77132	-7.47419	3.70287	0.003854208	0.0009913873	1.30674	4.13075	250.455	79.2304	0.713517	0.286483
3602	-6.94691	-7.41985	0.472934	0.003854208	0.0009913873	5.11699	14.2988	63.9596	22.8886	0.779723	0.220277
3603	-5.72272	-7.27814	1.55541	0.003854208	0.0009913873	4.84203	8.83527	67.5916	37.0425	0.9703	0.0296999
3604	-7.19298	-7.29494	0.101957	0.003854208	0.0009913873	11.9169	8.83527	27.4635	37.0425	0.946267	0.0537334
3605	-6.31201	-8.1301	1.81809	0.003854208	0.0009913873	2.93358	10.1212	111.564	32.3363	0.143215	0.856785
3606	-6.47734	-8.16765	1.69032	0.003854208	0.0009913873	2.94841	10.7612	111.002	30.4131	0.120539	0.879461
3607	-5.02959	-8.18305	3.15346	0.003854208	0.0009913873	2.7489	4.67133	119.059	70.0615	0.111487	0.888513
3608	-3.02964	-7.33651	4.30687	0.003854208	0.0009913873	0.802742	2.37189	407.703	137.983	0.888513	0.111487
3609	-2.92429	-8.18305	5.25875	0.003854208	0.0009913873	1.1436	0.926057	286.183	353.413	0.111487	0.888513
3610	-3.14054	-8.05638	4.91584	0.003854208	0.0009913873	1.93555	1.17509	169.089	278.516	0.190288	0.809712
3611	-2.76127	-7.93717	5.1759	0.003854208	0.0009913873	0.949971	1.00593	344.516	325.352	0.274147	0.725853
3612	-2.38055	-7.33772	4.95717	0.003854208	0.0009913873	2.81143	0.792129	116.411	413.166	0.886876	0.113124
3613	-3.11214	-8.07971	4.96757	0.003854208	0.0009913873	0.932108	1.28639	351.119	254.417	0.175016	0.824984
3614	-2.59971	-7.43877	4.83907	0.003854208	0.0009913873	0.67585	1.232	484.25	265.651	0.756255	0.243745
3615	-2.28428	-7.31207	5.02779	0.003854208	0.0009913873	0.911159	1.19083	359.191	274.835	0.922179	0.0778211
3616	-2.72121	-7.43364	4.71243	0.003854208	0.0009913873	3.23214	0.940141	101.258	348.118	0.762575	0.237425
3617	-3.67349	-7.8452	4.17171	0.003854208	0.0009913873	5.10324	0.990878	64.1318	330.293	0.346029	0.653971
3618	-3.08338	-7.73276	4.64938	0.003854208	0.0009913873	2.66366	1.24963	122.869	261.903	0.443384	0.556616
3619	-2.6922	-7.28158	4.58938	0.003854208	0.0009913873	3.30555	1.0719	99.0094	305.327	0.96534	0.0346596
3620	-5.62192	-8.33104	2.70913	0.003854208	0.0009913873	6.79492	2.9481	48.1654	111.014	0.0312113	0.968789
3621	-9.18452	-7.93744	-1.24708	0.003854208	0.0009913873	21.4197	8.17546	15.2794	40.032	0.273946	0.726054
3622	-5.17427	-7.52863	2.35437	0.003854208	0.0009913873	10.1069	2.23599	32.382	146.37	0.650693	0.349307
3623	-8.00033	-7.46371	-0.536627	0.003854208	0.0009913873	32.0138	1.55584	10.2231	210.356	0.726007	0.273993
3624	-4.2184	-7.37649	3.15809	0.003854208	0.0009913873	7.34337	1.74724	44.5682	187.312	0.835195	0.164805
3625	-2.78557	-7.37649	4.59092	0.003854208	0.0009913873	2.50133	1.40937	130.843	232.218	0.835195	0.164805
3626	-2.24823	-7.27565	5.02742	0.003854208	0.0009913873	3.23237	0.567942	101.251	576.257	0.973896	0.0261043
3627	-4.00558	-7.28772	3.28214	0.003854208	0.0009913873	9.34609	0.955736	35.0179	342.438	0.956545	0.0434551
3628	-3.9638	-7.43947	3.47567	0.003854208	0.0009913873	7.65809	1.14669	42.7366	285.413	0.755399	0.244601
3629	-4.94945	-7.43947	2.49002	0.003854208	0.0009913873	11.7471	1.45066	27.8606	225.609	0.755399	0.244601
3630	-7.72956	-7.65186	-0.0776951	0.003854208	0.0009913873	29.487	1.35497	11.0992	241.54	0.520524	0.479476
3631	-6.73663	-7.91985	1.18322	0.003854208	0.0009913873	11.3722	4.79224	28.7789	68.2939	0.287185	0.712815
3632	-5.1515	-7.5312	2.3797	0.003854208	0.0009913873	11.3722	1.74545	28.7789	187.505	0.647811	0.352189
3633	-2.90589	-7.42795	4.52207	0.003854208	0.0009913873	4.26167	0.824003	76.7963	397.184	0.769618	0.230382
3634	-2.43235	-7.57863	5.14628	0.003854208	0.0009913873	1.91412	0.882009	170.982	371.063	0.595942	0.404058
3635	-2.68498	-7.92109	5.23611	0.003854208	0.0009913873	1.90305	0.777931	171.977	420.706	0.286244	0.713756
3636	-2.55022	-7.34107	4.79085	0.003854208	0.0009913873	3.89938	0.624701	83.9315	523.899	0.882329	0.117671
3637	-2.77446	-7.78118	5.00671	0.003854208	0.0009913873	3.1346	0.624701	104.409	523.899	0.400119	0.599881
3638	-2.91718	-7.75203	4.83486	0.003854208	0.0009913873	0.833771	1.42932	392.531	228.976	0.425913	0.574087
3639	-2.85209	-7.4157	4.56361	0.003854208	0.0009913873	3.59434	0.998269	91.0543	327.848	0.784923	0.215077
3640	-4.06658	-8.20363	4.13705	0.003854208	0.0009913873	5.27866	0.980043	62.0006	333.945	0.0996019	0.900398
3641	-2.88263	-7.32781	4.44518	0.003854208	0.0009913873	5.36373	0.588581	61.0174	556.05	0.900398	0.0996019
3642	-3.57925	-7.33023	3.75098	0.003854208	0.0009913873	6.0282	1.2634	54.2916	259.047	0.897083	0.102917
3643	-3.88028	-8.33413	4.45385	0.003854208	0.0009913873	5.48982	0.197378	59.6159	1658.14	0.0296603	0.97034
3644	-3.59602	-7.87416	4.27814	0.003854208	0.0009913873	6.60809	0.436973	49.5273	748.972	0.32268	0.67732
3645	-4.18142	-7.68134	3.49991	0.003854208	0.0009913873	7.88269	1.05104	41.5189	311.387	0.491693	0.508307
3646	-4.65457	-7.54792	2.89335	0.003854208	0.0009913873	13.1686	0.603096	24.8531	542.668	0.629242	0.370758
3647	-3.87085	-7.29845	3.4276	0.003854208	0.0009913873	11.1583	0.331593	29.3307	986.995	0.941291	0.0587089
3648	-4.23373	-7.48147	3.24774	0.003854208	0.0009913873	11.1583	0.597371	29.3307	547.868	0.704916	0.295084
3649	-3.20382	-7.68104	4.47721	0.003854208	0.0009913873	5.86431	0.257749	55.8088	1269.77	0.491984	0.508016
3650	-3.13626	-8.2358	5.09954	0.003854208	0.0009913873	3.07184	0.198703	106.542	1647.09	0.0815017	0.918498
3651	-2.22819	-7.32312	5.09493	0.003854208	0.0009913873	2.48399	0.159348	131.756	2053.87	0.906853	0.0931467
3652	-2.01338	-7.39651	5.38313	0.003854208	0.0009913873	1.7613	0.651821	185.818	502.102	0.809279	0.190721
3653	-3.49969	-7.36278	3.86309	0.003854208	0.0009913873	8.02877	0.577281	40.7635	566.934	0.853239	0.146761
3654	-5.05737	-7.81617	2.7588	0.003854208	0.0009913873	15.0336	0.268875	21.77	1217.22	0.370124	0.629876
3655	-6.42963	-7.69011	1.26048	0.003854208	0.0009913873	19.0136	1.55089	17.213	211.028	0.483271	0.516729
3656	-6.38634	-7.37029	0.983953	0.003854208	0.0009913873	19.4715	1.91683	16.8082	170.74	0.843319	0.156681
3657	-6.10428	-7.4191	1.31482	0.003854208	0.0009913873	21.7338	0.907658	15.0586	360.577	0.780655	0.219345
3658	-4.39357	-7.53146	3.13789	0.003854208	0.0009913873	9.44108	1.12104	34.6656	291.944	0.647525	0.352475
3659	-2.1687	-7.61702	5.44832	0.003854208	0.0009913873	0.69882	0.507193	468.333	645.278	0.555718	0.444282
3660	-1.87217	-7.4399	5.56773	0.003854208	0.0009913873	1.19912	0.193027	272.933	1695.52	0.754879	0.245121
3661	-2.81715	-7.55301	4.73586	0.003854208	0.0009913873	4.87534	0.342682	67.1298	955.057	0.623654	0.376346
3662	-2.46048	-7.64212	5.18164	0.003854208	0.0009913873	1.26156	1.0155	259.426	322.286	0.53024	0.46976
3663	-1.94063	-7.64212	5.70149	0.003854208	0.0009913873	1.11369	0.377978	293.87	865.873	0.53024	0.46976
3664	-1.94787	-7.63726	5.68939	0.003854208	0.0009913873	0.986194	0.377978	331.862	865.873	0.535122	0.464878
3665	-2.04593	-7.52144	5.47551	0.003854208	0.0009913873	0.6359	0.311035	514.673	1052.23	0.6588	0.3412
